run_id,test_name,is_anomaly,cpu_usage,http_req_duration,cpu_spike,latency_spike,memory_spike,error_rate,http_failure_rate,avg_response_time,failure_rate,go_memstats_alloc_bytes,go_memstats_alloc_bytes_total,go_memstats_buck_hash_sys_bytes,go_memstats_frees_total,go_memstats_gc_sys_bytes,go_memstats_heap_alloc_bytes,go_memstats_heap_idle_bytes,go_memstats_heap_inuse_bytes,go_memstats_heap_objects,go_memstats_heap_released_bytes
light-oauth2-data-1719699247,register_user_400_password_no_match,1,4.0000000000000036,0.032718000000000004,1,0,0,0.0,0.0,0.03298133333333333,1.0,2376104,318397592,1519287,4231421,4310792,2376104,3448832,4349952,17844,1622016
light-oauth2-data-1719699247,register_user_400_password_no_match,1,4.0000000000000036,0.032718000000000004,0,0,0,0.0,0.0,0.03298133333333333,1.0,2464472,320307304,1519615,4259237,4310792,2464472,3497984,4366336,18875,2342912
light-oauth2-data-1719699247,update_user_404_no_user,1,4.0000000000000036,0.03264,0,0,0,0.0,0.0,0.03298133333333333,1.0,2496616,322232120,1520055,4285603,4310792,2496616,3768320,4128768,20929,2990080
light-oauth2-data-1719699247,update_user_404_no_user,1,4.0000000000000036,0.03264,0,0,0,0.0,0.0,0.03298133333333333,1.0,2955040,324265776,1520607,4309616,4310792,2955040,3366912,4497408,27862,2727936
light-oauth2-data-1719699247,update_user_404_no_user,1,5.999999999999961,0.032487,1,0,0,0.0,0.0,0.03298133333333333,1.0,2923840,326311448,1520607,4339889,4310792,2923840,3088384,4775936,26997,1990656
light-oauth2-data-1719699247,get_user_404_no_user,1,7.500000000000062,0.032487,1,0,0,0.0,0.0,0.03298133333333333,1.0,2740648,328411152,1521071,4372908,4312840,2740648,3465216,4464640,23930,2482176
light-oauth2-data-1719699247,get_user_404_no_user,1,1.9999999999999574,0.03242,1,0,0,0.0,0.0,0.03298133333333333,1.0,2767824,330338368,1521071,4403961,4312840,2767824,3596288,4366336,22619,2482176
light-oauth2-data-1719699247,get_user_404_no_user,1,6.00000000000005,0.032487,1,0,0,0.0,0.0,0.03298133333333333,1.0,2939160,332359712,1522047,4430339,4312840,2939160,3563520,4333568,26489,2875392
light-oauth2-data-1719699247,get_user_page_400_no_page,1,4.999999999999893,0.03242,0,0,0,0.0,0.0,0.03298133333333333,1.0,2379024,335488624,1523175,4470635,4312840,2379024,3883008,4046848,17314,2211840
light-oauth2-data-1719699247,get_user_page_400_no_page,1,6.00000000000005,0.032378000000000004,0,0,0,0.0,0.0,0.03298133333333333,1.0,2462824,337379408,1523175,4497954,4312840,2462824,3563520,4366336,18806,2301952
light-oauth2-data-1719699247,get_user_page_400_no_page,1,4.0000000000000036,0.032378000000000004,1,0,0,0.0,0.0,0.03298133333333333,1.0,2664464,339390536,1523623,4522839,4312840,2664464,3645440,4284416,22402,2818048
light-oauth2-data-1719699247,delete_user_404_no_user,1,7.499999999999951,0.032219,1,0,0,0.0,0.0,0.03298133333333333,1.0,2896176,341301096,1524071,4552096,4345608,2896176,3407872,4456448,22779,2965504
light-oauth2-data-1719699247,delete_user_404_no_user,1,4.0000000000000036,0.032126999999999996,1,0,0,0.0,0.0,0.03298133333333333,1.0,2413864,344337328,1524551,4587339,4312840,2413864,3915776,4014080,19307,2310144
light-oauth2-data-1719699247,delete_user_404_no_user,1,4.0000000000000036,0.032219,0,0,0,0.0,0.0,0.03298133333333333,1.0,3077792,346207016,1525087,4607302,4312840,3077792,3383296,4513792,28005,2252800
light-oauth2-data-1719699247,update_password_401_wrong_password,1,4.0000000000000036,0.032219,0,0,0,0.0,0.0,0.03298133333333333,1.0,2390104,349347472,1525335,4648479,4312840,2390104,3973120,3989504,18530,2637824
light-oauth2-data-1719699247,update_password_401_wrong_password,1,4.0000000000000036,0.032126999999999996,0,0,0,0.0,0.0,0.03298133333333333,1.0,2505904,351150472,1525335,4676192,4312840,2505904,3743744,4153344,18230,2695168
light-oauth2-data-1719699247,update_password_401_wrong_password,1,6.00000000000005,0.032126999999999996,1,0,0,0.0,0.0,0.03298133333333333,1.0,2754528,353119552,1525335,4702947,4312840,2754528,3448832,4415488,21792,2621440
light-oauth2-data-1719699247,update_password_404_user_not_found,1,0.0,0.032126999999999996,1,0,0,0.0,0.0,0.03298133333333333,1.0,2754528,353119552,1525335,4702947,4312840,2754528,3448832,4415488,21792,2621440
light-oauth2-data-1719699247,update_password_404_user_not_found,1,5.999999999999961,0.032126999999999996,1,0,0,0.0,0.0,0.03298133333333333,1.0,2136848,356274328,1525567,4741783,4312840,2136848,4120576,3809280,14773,2416640
light-oauth2-data-1719699247,update_password_404_user_not_found,1,2.000000000000046,0.032119999999999996,1,0,0,0.0,0.0,0.03298133333333333,1.0,2710400,358131136,1527111,4764521,4312840,2710400,3506176,4390912,20723,2334720
light-oauth2-data-1719699247,update_password_400_not_match,1,5.999999999999961,0.032119999999999996,1,0,0,0.0,0.0,0.03298133333333333,1.0,2666728,360134552,1527343,4793757,4312840,2666728,3588096,4308992,21625,2662400
light-oauth2-data-1719699247,update_password_400_not_match,1,1.9999999999999574,0.032087,1,0,0,0.0,0.0,0.03298133333333333,1.0,2964456,362098024,1527583,4817680,4312840,2964456,3538944,4358144,27042,2662400
light-oauth2-data-1719699247,update_password_400_not_match,1,6.00000000000005,0.032027,1,0,0,0.0,0.0,0.03298133333333333,1.0,2378504,365237968,1528351,4858691,4312840,2378504,3883008,4079616,17272,2514944
light-oauth2-data-1719702853,correct,0,-1.316916488222698,0.031249,1,0,0,0.0,0.0,0.032763,1.0,2948464,10958136,1450927,104545,4092744,2948464,3538944,4325376,25544,2957312
light-oauth2-data-1719702853,correct,0,6.0,0.034379,1,0,0,0.0,0.0,0.032763,1.0,2440512,13975288,1452359,140880,4066120,2440512,4014080,3915776,20018,3104768
light-oauth2-data-1719702853,correct,0,6.0,0.034379,0,0,0,0.0,0.0,0.032763,1.0,2349152,16959360,1453471,174582,4066120,2349152,4063232,3866624,16903,2719744
light-oauth2-data-1719702853,correct,0,4.0000000000000036,0.034379,1,0,0,0.0,0.0,0.032763,1.0,2563280,18835600,1454535,200176,4078432,2563280,3678208,4186112,20091,2285568
light-oauth2-data-1719702853,correct,0,3.999999999999998,0.03179,0,0,0,0.0,0.0,0.032763,1.0,2613536,20812680,1455487,230425,4131968,2613536,3743744,4153344,19397,2686976
light-oauth2-data-1719702853,correct,0,3.999999999999998,0.034379,0,0,0,0.0,0.0,0.032763,1.0,2794704,22811384,1456807,252975,4170880,2794704,3719168,4112384,26945,3334144
light-oauth2-data-1719702853,correct,0,6.000000000000005,0.034379,1,0,0,0.0,0.0,0.032763,1.0,2404760,25933736,1457783,293826,4150400,2404760,3899392,4063232,17049,2490368
light-oauth2-data-1719702853,correct,0,3.9999999999999925,0.034379,1,0,0,0.0,0.0,0.032763,1.0,2430088,27837744,1458727,320817,4173048,2430088,3661824,4268032,18883,2506752
light-oauth2-data-1719702853,correct,0,4.0000000000000036,0.034614,0,0,0,0.0,0.0,0.032763,1.0,2618344,29862728,1459039,346278,4195696,2618344,3866624,3997696,23105,3137536
light-oauth2-data-1719702853,correct,0,6.000000000000005,0.034379,1,0,0,0.0,0.0,0.032763,1.0,2899464,31746224,1459831,373991,4199792,2899464,3432448,4431872,23991,2940928
light-oauth2-data-1719702853,correct,0,3.9999999999999925,0.032644,1,0,0,0.0,0.0,0.032763,1.0,2336120,34766864,1460095,412268,4201840,2336120,4046848,3817472,17311,3276800
light-oauth2-data-1719702853,correct,0,6.000000000000005,0.032644,1,0,0,0.0,0.0,0.032763,1.0,2944080,36638464,1461703,432719,4234608,2944080,3489792,4341760,25423,2990080
light-oauth2-data-1719702853,correct,0,2.0000000000000018,0.033745000000000004,1,0,0,0.0,0.0,0.032763,1.0,2286864,39644448,1462223,470780,4201840,2286864,4063232,3866624,18783,3252224
light-oauth2-data-1719702853,register_client_400_clientType,1,13.333333333333327,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2955040,41539160,1462711,493486,4201840,2955040,3432448,4333568,24364,2957312
light-oauth2-data-1719702853,register_client_400_clientType,1,2.0000000000000018,0.033745000000000004,1,0,0,0.0,0.0,0.032763,1.0,2998936,43598976,1464215,521191,4240752,2998936,3506176,4358144,27122,2809856
light-oauth2-data-1719702853,register_client_400_clientType,1,5.999999999999994,0.033745000000000004,1,0,0,0.0,0.0,0.032763,1.0,2375936,46577816,1464447,560616,4210032,2375936,4063232,3801088,18364,3203072
light-oauth2-data-1719702853,register_client_400_clientProfile,1,0.0,0.033745000000000004,1,0,0,0.0,0.0,0.032763,1.0,2375936,46577816,1464447,560616,4210032,2375936,4063232,3801088,18364,3203072
light-oauth2-data-1719702853,register_client_400_clientProfile,1,4.0000000000000036,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2936528,48447920,1465247,581202,4210032,2936528,3604480,4292608,25741,3203072
light-oauth2-data-1719702853,register_client_400_clientProfile,1,4.0000000000000036,0.032644,0,0,0,0.0,0.0,0.032763,1.0,2420496,51595440,1466159,621007,4210032,2420496,3981312,3948544,18176,3375104
light-oauth2-data-1719702853,register_client_404_no_user,1,13.333333333333345,0.032644,1,0,0,0.0,0.0,0.032763,1.0,2886176,53348000,1466871,642355,4210032,2886176,3645440,4284416,24448,3260416
light-oauth2-data-1719702853,register_client_404_no_user,1,3.9999999999999813,0.032644,1,0,0,0.0,0.0,0.032763,1.0,2379760,56487840,1467991,681057,4210032,2379760,4063232,3866624,17840,3227648
light-oauth2-data-1719702853,register_client_404_no_user,1,4.0000000000000036,0.032644,0,0,0,0.0,0.0,0.032763,1.0,2921704,58255216,1469079,702744,4212080,2921704,3571712,4325376,24304,3227648
light-oauth2-data-1719702853,update_client_400_clientType,1,5.000000000000004,0.032644,0,0,0,0.0,0.0,0.032763,1.0,2433552,61383752,1469679,740174,4212080,2433552,4030464,3932160,18452,2293760
light-oauth2-data-1719702853,update_client_400_clientType,1,6.000000000000005,0.033003000000000005,0,0,0,0.0,0.0,0.032763,1.0,2614472,63302688,1470607,766077,4212080,2614472,3612672,4317184,21277,2097152
light-oauth2-data-1719702853,update_client_400_clientType,1,6.000000000000005,0.033003000000000005,0,0,0,0.0,0.0,0.032763,1.0,2549696,65241328,1471343,796512,4212080,2549696,3743744,4120576,20645,3072000
light-oauth2-data-1719702853,update_client_400_clientProfile,1,0.0,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2549696,65241328,1471343,796512,4212080,2549696,3743744,4120576,20645,3072000
light-oauth2-data-1719702853,update_client_400_clientProfile,1,1.9999999999999796,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2967216,67309048,1472319,820404,4212080,2967216,3489792,4407296,25963,2801664
light-oauth2-data-1719702853,update_client_400_clientProfile,1,6.000000000000005,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2877424,69275280,1472799,853208,4212080,2877424,3497984,4431872,22915,2719744
light-oauth2-data-1719702853,update_client_404_ownerId,1,10.000000000000009,0.033402,1,0,0,0.0,0.0,0.032763,1.0,3089008,71252208,1472799,878049,4244848,3089008,3342336,4489216,27969,2719744
light-oauth2-data-1719702853,update_client_404_ownerId,1,4.0000000000000036,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2540960,74413968,1472799,917665,4212080,2540960,3923968,4005888,20045,2949120
light-oauth2-data-1719702853,update_client_404_ownerId,1,4.0000000000000036,0.033402,0,0,0,0.0,0.0,0.032763,1.0,2935472,76178072,1474071,937864,4244848,2935472,3547136,4284416,28585,2949120
light-oauth2-data-1719702853,update_client_404_clientId,1,7.499999999999979,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2524880,79307592,1474551,977141,4212080,2524880,3866624,4063232,20281,3080192
light-oauth2-data-1719702853,update_client_404_clientId,1,4.0000000000000036,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2146000,82164352,1475039,1012214,4212080,2146000,4136960,3694592,15015,2424832
light-oauth2-data-1719702853,update_client_404_clientId,1,4.0000000000000036,0.033402,0,0,0,0.0,0.0,0.032763,1.0,2669784,84002344,1475271,1035980,4212080,2669784,3547136,4317184,19620,2351104
light-oauth2-data-1719702853,delete_client_404_no_client,1,7.500000000000006,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2705128,85970096,1476511,1059613,4218224,2705128,3743744,4186112,25680,2482176
light-oauth2-data-1719702853,delete_client_404_no_client,1,4.0000000000000036,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2904160,88008336,1476831,1087627,4218224,2904160,3579904,4284416,28121,3137536
light-oauth2-data-1719702853,delete_client_404_no_client,1,5.999999999999983,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2303024,91127688,1477591,1130199,4218224,2303024,3940352,3989504,16390,2326528
light-oauth2-data-1719702853,get_client_404_no_client,1,0.0,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2303024,91127688,1477591,1130199,4218224,2303024,3940352,3989504,16390,2326528
light-oauth2-data-1719702853,get_client_404_no_client,1,4.0000000000000036,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2379760,92936728,1477791,1155977,4218224,2379760,3751936,3981312,19145,3096576
light-oauth2-data-1719702853,get_client_404_no_client,1,6.000000000000005,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2124096,96020880,1479071,1191551,4218224,2124096,4194304,3735552,14753,2433024
light-oauth2-data-1719702853,get_client_page_400_no_page,1,5.000000000000004,0.033429999999999994,0,0,0,0.0,0.0,0.032763,1.0,2521904,97810224,1480015,1212419,4218224,2521904,3801088,4096000,22075,2490368
light-oauth2-data-1719702853,get_client_page_400_no_page,1,4.0000000000000036,0.033429999999999994,0,0,0,0.0,0.0,0.032763,1.0,2896112,99860520,1480703,1241275,4218224,2896112,3457024,4440064,23128,2752512
light-oauth2-data-1719702853,get_client_page_400_no_page,1,6.000000000000005,0.033722,1,0,0,0.0,0.0,0.032763,1.0,3059344,101836704,1481199,1266184,4250992,3059344,3375104,4456448,26808,2670592
light-oauth2-data-1719702853,register_service_400_service_id,1,5.000000000000004,0.033429999999999994,0,0,0,0.0,0.0,0.032763,1.0,2353520,104982992,1481199,1308461,4218224,2353520,3899392,4030464,17262,2138112
light-oauth2-data-1719702853,register_service_400_service_id,1,6.000000000000005,0.033429999999999994,0,0,0,0.0,0.0,0.032763,1.0,2514464,106894744,1481663,1336738,4218224,2514464,3522560,4374528,17659,2465792
light-oauth2-data-1719702853,register_service_400_service_id,1,5.999999999999961,0.033429999999999994,0,0,0,0.0,0.0,0.032763,1.0,2544496,108859168,1481887,1362125,4218224,2544496,3776512,4120576,22148,2924544
light-oauth2-data-1719702853,register_service_400_service_type,1,5.000000000000004,0.033402,0,0,0,0.0,0.0,0.032763,1.0,2881064,110819504,1482127,1386770,4218224,2881064,3653632,4243456,26413,3055616
light-oauth2-data-1719702853,register_service_400_service_type,1,6.000000000000005,0.033429999999999994,0,0,0,0.0,0.0,0.032763,1.0,2581792,113964168,1482591,1426062,4218224,2581792,3719168,4210688,19065,2539520
light-oauth2-data-1719702853,register_service_400_service_type,1,4.0000000000000036,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2500520,115880088,1483095,1455266,4218224,2500520,3604480,4292608,18830,2326528
light-oauth2-data-1719702853,register_service_404_no_user,1,0.0,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2500520,115880088,1483095,1455266,4218224,2500520,3604480,4292608,18830,2326528
light-oauth2-data-1719702853,register_service_404_no_user,1,4.0000000000000036,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2532824,117819072,1483095,1481837,4247064,2532824,3792896,4136960,21697,2940928
light-oauth2-data-1719702853,register_service_404_no_user,1,4.0000000000000036,0.033722,0,0,0,0.0,0.0,0.032763,1.0,2847960,119812888,1483575,1505798,4247064,2847960,3702784,4194304,26703,3072000
light-oauth2-data-1719702853,update_service_404_user_id,1,7.500000000000006,0.033722,1,0,0,0.0,0.0,0.032763,1.0,2361608,122798816,1484055,1545434,4247064,2361608,4104192,3825664,18414,2744320
light-oauth2-data-1719702853,update_service_404_user_id,1,6.000000000000005,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2862528,124676152,1484999,1565145,4247064,2862528,3702784,4194304,26343,2973696
light-oauth2-data-1719702853,update_service_404_user_id,1,4.0000000000000036,0.033722,1,0,0,0.0,0.0,0.032763,1.0,3108648,126652080,1485807,1593860,4247064,3108648,3260416,4603904,27897,2605056
light-oauth2-data-1719702853,update_service_404_service_id,1,5.000000000000004,0.033722,0,0,0,0.0,0.0,0.032763,1.0,3212304,128709096,1486775,1622322,4279832,3212304,3276800,4587520,30214,2220032
light-oauth2-data-1719702853,update_service_404_service_id,1,4.0000000000000036,0.033429999999999994,0,0,0,0.0,0.0,0.032763,1.0,2382008,131745616,1487559,1664780,4247064,2382008,3981312,3915776,18067,3072000
light-oauth2-data-1719702853,update_service_404_service_id,1,5.999999999999961,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2871320,133635520,1488311,1689420,4279832,2871320,3588096,4276224,22914,3072000
light-oauth2-data-1719702853,delete_service_404_no_service,1,7.500000000000006,0.033722,1,0,0,0.0,0.0,0.032763,1.0,2275632,136632664,1489055,1724594,4247064,2275632,4120576,3842048,18322,3334144
light-oauth2-data-1719702853,delete_service_404_no_service,1,4.0000000000000036,0.033722,1,0,0,0.0,0.0,0.032763,1.0,2622488,138557128,1489295,1748086,4247064,2622488,3858432,4071424,23771,2940928
light-oauth2-data-1719702853,delete_service_404_no_service,1,4.0000000000000036,0.033745000000000004,0,0,0,0.0,0.0,0.032763,1.0,2757408,140641552,1489527,1779602,4247064,2757408,3522560,4341760,21555,2834432
light-oauth2-data-1719702853,get_service_404_no_service,1,7.500000000000006,0.033722,1,0,0,0.0,0.0,0.032763,1.0,2899464,142576312,1489983,1804872,4247064,2899464,3678208,4251648,25601,3096576
light-oauth2-data-1719702853,get_service_404_no_service,1,2.0000000000000018,0.033722,1,0,0,0.0,0.0,0.032763,1.0,2296240,145725392,1490455,1846501,4247064,2296240,4030464,3899392,16373,3317760
light-oauth2-data-1719702853,get_service_404_no_service,1,6.000000000000005,0.033722,1,0,0,0.0,0.0,0.032763,1.0,2851120,147508072,1490951,1869026,4247064,2851120,3448832,4284416,22225,3235840
light-oauth2-data-1719702853,get_service_page_400_no_page,1,6.000000000000005,0.033429999999999994,0,0,0,0.0,0.0,0.032763,1.0,2372960,150615104,1491671,1905004,4247064,2372960,3973120,3956736,17539,3186688
light-oauth2-data-1719702853,get_service_page_400_no_page,1,4.0000000000000036,0.033429999999999994,1,0,0,0.0,0.0,0.032763,1.0,2851136,152366872,1492375,1923122,4247064,2851136,3735552,4161536,26168,3145728
light-oauth2-data-1719702853,get_service_page_400_no_page,1,4.0000000000000036,0.033402,0,0,0,0.0,0.0,0.032763,1.0,2381808,155505984,1492663,1963703,4247064,2381808,3964928,3964928,18535,3276800
light-oauth2-data-1719702853,authorization_code_invalid_password_401,1,0.0,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2381808,155505984,1492663,1963703,4247064,2381808,3964928,3964928,18535,3276800
light-oauth2-data-1719702853,authorization_code_invalid_password_401,1,3.999999999999959,0.033402,1,0,0,0.0,0.0,0.032763,1.0,2894920,157312728,1493687,1986996,4247064,2894920,3588096,4308992,23862,3276800
light-oauth2-data-1719702853,authorization_code_invalid_password_401,1,4.0000000000000036,0.033351,0,0,0,0.0,0.0,0.032763,1.0,2394680,160399976,1494719,2024201,4247064,2394680,4030464,3932160,17760,2613248
light-oauth2-data-1719702853,authorization_code_missing_response_type_400,1,6.000000000000005,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2428672,162205896,1494967,2049913,4247064,2428672,3932160,3964928,20684,3014656
light-oauth2-data-1719702853,authorization_code_missing_response_type_400,1,4.0000000000000036,0.033351,1,0,0,0.0,0.0,0.032763,1.0,2936984,164194080,1494967,2072205,4279832,2936984,3596288,4268032,26878,3145728
light-oauth2-data-1719702853,authorization_code_missing_response_type_400,1,6.000000000000005,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2561336,167340112,1494967,2112228,4247064,2561336,3874816,4087808,19306,2449408
light-oauth2-data-1719702853,authorization_code_response_not_code_400,1,5.000000000000004,0.032763,0,0,0,0.0,0.0,0.032763,1.0,2484984,169374136,1495463,2142327,4251160,2484984,3407872,4521984,19047,1892352
light-oauth2-data-1719702853,authorization_code_response_not_code_400,1,4.0000000000000036,0.032763,0,0,0,0.0,0.0,0.032763,1.0,2563056,171408536,1495695,2170951,4253208,2563056,3563520,4366336,20239,2154496
light-oauth2-data-1719702853,authorization_code_response_not_code_400,1,6.000000000000005,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2363056,173307344,1496191,2202482,4253208,2363056,3473408,4292608,17419,2711552
light-oauth2-data-1719702853,authorization_code_client_id_missing_400,1,4.0000000000000036,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2678664,175192440,1496911,2227587,4253208,2678664,3719168,4177920,21514,2711552
light-oauth2-data-1719702853,authorization_code_client_id_missing_400,1,4.0000000000000036,0.032763,0,0,0,0.0,0.0,0.032763,1.0,3015048,177224088,1497391,2251735,4285976,3015048,3473408,4390912,26462,2949120
light-oauth2-data-1719702853,authorization_code_client_id_missing_400,1,6.000000000000005,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2145208,180363056,1497671,2295562,4253208,2145208,4087808,3842048,14992,2613248
light-oauth2-data-1719702853,authorization_code_invalid_client_id_404,1,4.9999999999999485,0.032763,0,0,0,0.0,0.0,0.032763,1.0,2696344,182231240,1498439,2319610,4253208,2696344,3547136,4317184,19654,2572288
light-oauth2-data-1719702853,authorization_code_invalid_client_id_404,1,4.0000000000000036,0.032733,0,0,0,0.0,0.0,0.032763,1.0,2618632,184135232,1498911,2347596,4253208,2618632,3686400,4210688,20255,2899968
light-oauth2-data-1719702853,authorization_code_invalid_client_id_404,1,6.000000000000005,0.032733,1,0,0,0.0,0.0,0.032763,1.0,2937936,186208608,1498911,2370615,4253208,2937936,3629056,4300800,28323,2719744
light-oauth2-data-1719702853,access_token_illegal_grant_type_400,1,5.000000000000004,0.032733,0,0,0,0.0,0.0,0.032763,1.0,2367408,189179464,1499639,2409286,4253208,2367408,4096000,3833856,19698,3317760
light-oauth2-data-1719702853,access_token_illegal_grant_type_400,1,4.0000000000000036,0.032733,0,0,0,0.0,0.0,0.032763,1.0,2144736,192180896,1500407,2444756,4253208,2144736,4169728,3760128,15032,3317760
light-oauth2-data-1719702853,access_token_illegal_grant_type_400,1,4.0000000000000036,0.032733,0,0,0,0.0,0.0,0.032763,1.0,2785880,193977008,1501143,2461846,4285976,2785880,3768320,4063232,25740,3317760
light-oauth2-data-1719702853,access_token_client_id_not_found_404,1,7.499999999999951,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2221568,197085320,1501639,2503633,4255256,2221568,3997696,3932160,15881,2220032
light-oauth2-data-1719702853,access_token_client_id_not_found_404,1,4.0000000000000036,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2714408,199132072,1501943,2529606,4255256,2714408,3391488,4538368,19849,2039808
light-oauth2-data-1719702853,access_token_client_id_not_found_404,1,4.0000000000000036,0.032763,0,0,0,0.0,0.0,0.032763,1.0,2358032,201158128,1502175,2562294,4255256,2358032,3473408,4456448,16902,1892352
light-oauth2-data-1719702853,access_token_client_secret_wrong_401,1,6.00000000000005,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2436776,203038560,1502175,2589545,4255256,2436776,3637248,4227072,18310,2646016
light-oauth2-data-1719702853,access_token_client_secret_wrong_401,1,4.0000000000000036,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2670192,204986888,1502439,2612787,4255256,2670192,3661824,4202496,24541,2596864
light-oauth2-data-1719702853,access_token_client_secret_wrong_401,1,4.0000000000000036,0.032763,0,0,0,0.0,0.0,0.032763,1.0,2896688,207035424,1502703,2644555,4255256,2896688,3244032,4620288,22773,2277376
light-oauth2-data-1719702853,access_token_auth_header_error_401,1,0.0,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2896688,207035424,1502703,2644555,4255256,2896688,3244032,4620288,22773,2277376
light-oauth2-data-1719702853,access_token_auth_header_error_401,1,4.0000000000000036,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2749960,209050696,1502703,2671231,4257304,2749960,3784704,4112384,25271,2981888
light-oauth2-data-1719702853,access_token_auth_header_error_401,1,4.0000000000000036,0.032763,0,0,0,0.0,0.0,0.032763,1.0,2132504,212146064,1502943,2713603,4257304,2132504,4120576,3809280,14783,2580480
light-oauth2-data-1719702853,access_token_missing_authorization_header_400,1,7.499999999999951,0.032763,1,0,0,0.0,0.0,0.032763,1.0,2713688,214022336,1503895,2737044,4257304,2713688,3563520,4300800,19781,2318336
light-oauth2-data-1719702853,access_token_missing_authorization_header_400,1,6.00000000000005,0.032763,0,0,0,0.0,0.0,0.032763,1.0,2665176,216042104,1503895,2763768,4257304,2665176,3620864,4276224,23472,2588672
light-oauth2-data-1719702853,access_token_missing_authorization_header_400,1,3.9999999999999147,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2806224,217970880,1504383,2789053,4290072,2806224,3710976,4153344,26849,3309568
light-oauth2-data-1719702853,access_token_form_urlencoded_400,1,4.0000000000000036,0.033003000000000005,0,0,0,0.0,0.0,0.032763,1.0,2506680,221115224,1504919,2828221,4257304,2506680,3883008,4046848,19605,2351104
light-oauth2-data-1719702853,access_token_form_urlencoded_400,1,6.00000000000005,0.033003000000000005,1,0,0,0.0,0.0,0.032763,1.0,2575992,223032976,1504919,2857339,4257304,2575992,3588096,4341760,19502,2170880
light-oauth2-data-1719702853,access_token_form_urlencoded_400,1,4.0000000000000036,0.033289,1,0,0,0.0,0.0,0.032763,1.0,2592104,225024288,1505151,2883316,4259352,2592104,3850240,4079616,22756,3031040
light-oauth2-data-1719702853,access_token_authorization_form_401,1,5.000000000000004,0.033289,0,0,0,0.0,0.0,0.032763,1.0,2938456,227017144,1506239,2910527,4259352,2938456,3579904,4317184,25052,3031040
light-oauth2-data-1719702853,access_token_authorization_form_401,1,5.999999999999961,0.03332,0,0,0,0.0,0.0,0.032763,1.0,2321840,230076688,1506239,2950647,4259352,2321840,4005888,3923968,16473,2441216
light-oauth2-data-1719702853,access_token_authorization_form_401,1,2.000000000000046,0.03332,1,0,0,0.0,0.0,0.032763,1.0,2621480,231994824,1506479,2977581,4259352,2621480,3309568,4423680,18684,1949696
light-oauth2-data-1719702853,invalid_code_challenge_method_pkce_400,1,5.999999999999961,0.033289,1,0,0,0.0,0.0,0.032763,1.0,2410496,233926296,1506999,3005527,4259352,2410496,3817472,4046848,19523,3039232
light-oauth2-data-1719702853,invalid_code_challenge_method_pkce_400,1,4.0000000000000036,0.03332,1,0,0,0.0,0.0,0.032763,1.0,2843232,235944792,1506999,3032667,4259352,2843232,3465216,4431872,22171,2752512
light-oauth2-data-1719702853,invalid_code_challenge_method_pkce_400,1,6.00000000000005,0.033289,1,0,0,0.0,0.0,0.032763,1.0,2275096,239040232,1507495,3070378,4259352,2275096,4030464,3899392,16118,2310144
light-oauth2-data-1719702853,code_challenge_too_short_pkce_400,1,2.4999999999999467,0.033289,1,0,0,0.0,0.0,0.032763,1.0,2443296,240874000,1507815,3094809,4259352,2443296,3817472,4079616,20500,2719744
light-oauth2-data-1719702853,code_challenge_too_short_pkce_400,1,8.000000000000007,0.03332,1,0,0,0.0,0.0,0.032763,1.0,2884496,242868504,1507815,3121162,4259352,2884496,3530752,4366336,23772,2719744
light-oauth2-data-1719702853,code_challenge_too_short_pkce_400,1,4.0000000000000036,0.033289,1,0,0,0.0,0.0,0.032763,1.0,2788872,244860968,1508327,3150660,4292120,2788872,3514368,4317184,23989,3104768
